scene,mos,entropy,contrast,sharpness,brightness,colorfulness,noise
57,2.5494255893042785,7.041226149377936,0.3164018103198989,0.010620293574003641,0.3238504247727737,0.127533453127313,0.008568305065203903
57,3.9553306789145424,7.434195953046599,0.2678983420031192,0.008549819441728638,0.4326027265561172,0.1305246704025943,0.0041591272185826115
57,5.029236872933489,7.482556117455738,0.20753745097610357,0.005725621878326985,0.4841090981477226,0.12456210865677422,0.003745106284368933
57,5.707752995250562,7.4084007854227485,0.17462851061196183,0.008214249172972685,0.3642110886916616,0.1422161600257854,0.010883515966986737
57,5.117670870315758,7.474664165186964,0.22044117484506687,0.006488922935026066,0.34655519373276655,0.1162463782948413,0.008453690664125546
57,4.544655030548675,7.40073762860964,0.18101811701723072,0.0071810371474097705,0.47641658408969056,0.17543323282345472,0.005722923926160693
57,5.295644793722294,7.607657136606239,0.2311304988063566,0.006969243963919998,0.3779007755852992,0.21282697058127675,0.0063030329957679794
57,5.430941836703096,7.649909976621432,0.24461147287073537,0.015030043227485478,0.35946253358928204,0.10125982921484482,0.011931719812282431
57,3.618341895149133,7.427439410346675,0.2994474482537095,0.026533940743402016,0.5468701830097273,0.22255550621812215,0.01772388626958856
102,4.985353354733483,7.486149331428188,0.1963492577389519,0.014033106662209438,0.5233875648648131,0.12928379427872252,0.009737564867379504
102,4.943179368248067,7.637379496363785,0.2152310341073697,0.01212124564842913,0.44826737946155026,0.10933570945417798,0.011586119439854095
102,4.565580089535681,7.184203951512535,0.1505411994476552,0.02383201398455264,0.45832740933287375,0.17154124372875296,0.01418211255881217
102,6.0165226841220205,7.705329208297437,0.2677061709170619,0.02032155113894238,0.5100598204369639,0.1521404215571781,0.010550635151033728
102,5.240891941800204,7.775130221423643,0.2406181194590884,0.030262524698095344,0.4748482598198785,0.1154435284480416,0.01815921969506752
102,3.695692418815454,7.381867092923903,0.16716055419754938,0.01533869178318866,0.4329759884503932,0.11683446712546826,0.013724099488948583
102,4.354819068366926,7.541803493288427,0.3189206915516176,0.024253276614954463,0.45097324146943935,0.18590600033136992,0.01480295104895634
102,3.8774526569195538,7.4455901292074955,0.18199265179803165,0.012749657039902662,0.5500971276775684,0.16775958507364452,0.00852795727329849
102,5.284050418188627,7.6977430752513225,0.23227790714682528,0.013572110613031575,0.5938975415198631,0.2752803723129247,0.009559960773502135
102,4.184043282249816,7.31425411627337,0.27959782917374293,0.052674747652026614,0.6933210983775021,0.27181780447229326,0.02506530980298581
33,5.753891576224188,6.760244261953126,0.1932760580139581,0.010039691645849289,0.24491166258169936,0.31535004850717036,0.005520820112887066
33,4.177606178742578,6.784933271149487,0.16087193686640083,0.008830584199772217,0.34557809268727024,0.21735399451991116,0.005382376987808443
33,3.37873945194441,6.811633069412363,0.15740072810822645,0.011498933278721606,0.43238498463350183,0.15074382292103403,0.006181327012098202
33,4.581038160410705,6.874641297544002,0.18809808455046678,0.013741065420082972,0.2909791535022212,0.19846451050535016,0.006594198866696238
33,3.378739665907613,6.339302572094069,0.17995157132945183,0.017197756949438734,0.17235697827308005,0.18263411365378895,0.008187318073079292
33,4.805531503225653,6.739209452562833,0.1733661551887737,0.012534482238782091,0.3053416831820619,0.23100669885608682,0.006646305852916459
33,4.625800908584107,6.963766568732606,0.1754132237619763,0.01282465088313323,0.3352141935061785,0.18528139787837747,0.009782836088003028
33,4.536298466016817,6.723281052742494,0.14258627828163467,0.014763627554735844,0.2684859132455066,0.16544806835977674,0.010827508820027297
33,4.177613973930751,6.708058194391787,0.1887773936664742,0.022773336706200506,0.23617915733187805,0.1477597572150112,0.011154900054896826
33,7.7323253979930096,7.119785664476947,0.2663344834165849,0.03965367039209636,0.39591189116434333,0.32497444450621604,0.01810082212700985
125,6.704957096834424,7.156130055752471,0.14945381889890946,0.004625033888019026,0.33838591731451695,0.15706751630558974,0.007395048646700907
125,3.747471319391922,6.987899583159771,0.13743822726803312,0.0024984679210129316,0.3960357167362388,0.03200810471483931,0.004029952217411167
125,4.127808836809528,6.327226341381229,0.1227342448708447,0.00724955651402891,0.15259516098920037,0.033836301238987974,0.011507952669941928
125,2.989206529375596,5.758271579271561,0.11768943364923794,0.0044381034877626286,0.09802601134854984,0.03290038020833441,0.007321046241965133
125,5.086443365036891,7.293288166962741,0.1620833855687985,0.010880059917356688,0.3878596386878319,0.06223866653170099,0.016431041696634396
125,4.033357086893232,6.576395258860594,0.11828229092728296,0.0074544841814715365,0.20709510753357332,0.048491187202141864,0.013848753658639513
125,3.747457492957301,6.6457641613272305,0.11141094206343193,0.003121986162190113,0.31943097083397165,0.04841921252692868,0.005809562012947294
125,4.1278134132640485,7.301656863190974,0.16336825759695947,0.020666987345393163,0.3819788914100797,0.07079885420833298,0.017237213308873546
125,4.174969487826601,7.189385453651935,0.15963302546508418,0.0038525516868271486,0.4312410441878574,0.06121472265590791,0.005276896511558065
125,8.408100654590287,6.969696744644456,0.17432140957171047,0.01919590738386906,0.2689546073963439,0.07097819167484269,0.02125882002104703
8,5.3646003703345935,6.7943073664661,0.24928890336740975,0.007273429349019313,0.22088545256969974,0.13497211582821045,0.007216870013015718
8,4.405117008146778,7.046331206908973,0.155373043485073,0.0074032673632463564,0.3377882115981158,0.13901150244770522,0.005909674526029716
8,5.11016222322984,7.165847365817778,0.2499945195030862,0.008973656697636381,0.3254272560668148,0.13047179129042236,0.00570721005273074
8,4.405117662331673,7.074920550758132,0.16049043226084997,0.006423119647793758,0.29714708515242033,0.09586747429312083,0.009864152342555145
8,5.151995006535153,7.151385340883184,0.219632620252629,0.009831602000910085,0.2724035425123825,0.08699165471994753,0.010019445839515686
8,5.36459850510182,7.345419991328903,0.22361595013176985,0.005052751377899275,0.3739341586243873,0.21485878789339796,0.0054425359187806
8,5.236352531554902,7.278940972538511,0.2056269345522581,0.005886612030340381,0.371747574151731,0.09436501374856017,0.008641753898737982
8,4.195161511606202,7.075024970073066,0.18199902789312178,0.003912706714470172,0.4600994633693321,0.08793214788407785,0.004186524799345323
8,3.847925734282041,6.9675599090353915,0.1621307224777034,0.004620554714110144,0.4047522950016595,0.1388504385440753,0.004764146992266204
8,4.066554729856831,7.3943232587949215,0.2906071158672511,0.020535139100584396,0.4371187297347324,0.21385491724207964,0.016001499800167112
80,5.151420449462446,6.847588531923631,0.23823108236641943,0.0734500646660981,0.26738660226460376,0.08018159446025533,0.020962755883728007
80,4.931660209692965,7.020261094542263,0.18017403816103433,0.0422452308231378,0.2895577225030637,0.10295645635354705,0.01784936660236081
80,3.619015772883443,6.9256324221167285,0.22535263908304012,0.03689414433515869,0.40665149564057396,0.09997323102932223,0.011899583326535507
80,2.8719236530134467,6.904096602027657,0.19359752966395652,0.031296187365288504,0.429805710736443,0.09299096011087199,0.01173841861986001
80,5.19559902227652,7.071697578039446,0.16465440648005789,0.04353113545635471,0.32414117950239996,0.12049221851501214,0.013493163842253306
80,5.742053781005281,7.137498147470787,0.19680492703689453,0.0325026048365256,0.3700734057457618,0.21546609146957624,0.011557312768759794
80,5.934099984820196,6.9497111642325,0.20365063477532785,0.0300487575832632,0.2653183482051675,0.09931946685366198,0.013985531876391824
80,5.107319930515749,6.223112374284895,0.28287707884321184,0.06354984180266549,0.22670673046236725,0.13361283942051486,0.017106977296232187
80,3.619020997266836,6.85679045815199,0.16031877907006012,0.02848619719249886,0.3890621409696691,0.1384351139774899,0.011175981891494737
80,4.975471482042949,6.997373523005846,0.2779162983357551,0.10252140907561727,0.4132838031045752,0.16110435627799236,0.028640411016337016
10,5.670307335907177,7.126162010921732,0.16040578578918224,0.019685428202937366,0.3000890096028646,0.07019534181366542,0.01973439396832894
10,5.403461027924999,5.600413297873325,0.09540258223488401,0.01363457686433298,0.11387118669896343,0.04829800252760636,0.01516728058037538
10,4.99053072114213,6.325107274492513,0.09931728645207899,0.006128655183281089,0.23417667563444647,0.04444734139575481,0.006179708235705364
10,3.2921474367289205,7.080776753006917,0.14537523533132524,0.00792939774505826,0.30034492841733046,0.03163472346459205,0.0074649621732423375
10,2.9507467475881493,5.224549980561796,0.08834693511595273,0.014067403666338095,0.07931610306883169,0.03291013641326033,0.012272853871606176
10,4.335397366502916,6.723975715991409,0.1331228683804754,0.012593879647247976,0.17463241277956496,0.04239977335553049,0.008236694946782058
10,2.182016350774413,4.748907315537868,0.06007956411836485,0.007668192377129767,0.04686790915096507,0.027606903775888127,0.007692798659952365
10,3.9290434668555902,7.4704117505885685,0.19583217147156454,0.021888519255920235,0.34980965408624387,0.04420363118576986,0.01306430132862447
10,6.178042934214519,6.737266994823262,0.12568181374891596,0.012071416546301032,0.20690694572099672,0.15984631623580528,0.008590812767018303
10,8.21589189534102,5.991371456999068,0.14022919534314332,0.03933057922117948,0.15689038046045242,0.06989782013966422,0.024292084064690002
84,5.453739475766224,6.889917207983774,0.1269023519522833,0.01236573625771541,0.4352586933210784,0.16189773778083144,0.00769477809637055
84,4.326596337484057,6.64019922340717,0.11988581671590276,0.011429535185486762,0.20042044446359275,0.18204212796071664,0.0067424427182776105
84,5.989830577137139,7.1833789679427955,0.14635560185385604,0.018192794772150345,0.32565033357906964,0.20966070606028983,0.008693064077925456
84,4.374526931577865,6.812575462256851,0.14143788750250036,0.02344022840644577,0.2046534619300194,0.15386521130019307,0.011821588499193562
84,3.12509436426664,6.266358697288231,0.13106107550849694,0.018045564060960226,0.1373187295751634,0.15057865673373982,0.00889377976947362
84,3.594165838789958,6.812227836344865,0.11500201577395999,0.009969053541980922,0.34698740641276044,0.1779901949378256,0.0066409882144032
84,3.285454501325212,7.05830568650071,0.13701653775810735,0.014921872595647688,0.3703797782947814,0.17860735546526374,0.01168581258081402
84,3.3379184834360176,6.811086390369928,0.11548666133575716,0.014521554609120267,0.24720952651079964,0.16328022264811978,0.011033605055907095
84,5.662673446712109,7.342293912258128,0.16977829157950242,0.03026816647308315,0.366679372351154,0.22120925039681288,0.01320237121251407
84,7.99758532648461,7.363100735864096,0.19532192988538125,0.04739788076074922,0.3513578826305913,0.29020398282736865,0.019602090451123672
18,2.7325797542119634,5.2027391928628965,0.11411689988988026,0.003069637560054101,0.08430237614251429,0.1025297179350965,0.005210824433658703
18,5.9121809809109855,7.148056179286183,0.20199538985939366,0.008652791017240265,0.3722083397160948,0.0981901244779003,0.014010773884444903
18,5.139523128425255,5.912297594435927,0.1494912025357681,0.0055866836491476135,0.16752327314389298,0.10011793629663655,0.010999350740941561
18,5.047215617752636,6.543845054935072,0.14030376542236783,0.0026021214814834887,0.2416088428372651,0.2232685039677781,0.004063896197006052
18,4.361981951069398,6.682006990015853,0.12292811978042112,0.0029117976902053957,0.19152724322150735,0.16036400054464872,0.0032672275570626765
18,3.652683708138214,5.634663177877066,0.1474926278994064,0.004823415909268572,0.12682740454580269,0.08339672277229229,0.008297893920618008
18,3.5531166065386928,6.951256695184863,0.16236516308992946,0.002198472059039376,0.3531988804636438,0.09879304077785062,0.0031823088959783124
18,5.279190489197393,7.415780457021077,0.24228806657439447,0.007364498511234621,0.34364401624093643,0.08287291604485518,0.005592918568186705
18,4.4535865900116525,6.420657694750529,0.11761021370465122,0.0016278652452716828,0.2724662730896395,0.12010388975250885,0.0032353972129651742
18,7.0155264567236415,6.412931983834362,0.22068068755752468,0.013420250171349717,0.23137659808389502,0.18901655235529827,0.01683248146717317
12,5.656288424188975,6.944088968848922,0.1702479434617272,0.003172891751816296,0.4790580001531863,0.05729249455041682,0.002786421612341393
12,5.173204398907442,6.912518674639292,0.14595336068089748,0.0062352242357437675,0.31959354176240806,0.07525859053274335,0.009660182323336406
12,5.43306745654684,6.967519733638848,0.14849780971482698,0.004692985068272473,0.4335226619944853,0.08164416387360705,0.004575555348779421
12,4.581353272140953,6.804045053730356,0.19973473468630643,0.010987322898257778,0.2775934655681934,0.052242517672573194,0.009708636578369682
12,2.933215877622309,6.348056360681143,0.23472361497725464,0.007513190965469786,0.21693925047232435,0.05958389732340632,0.006689685705267521
12,4.707905182127248,7.138904122549841,0.142228065225519,0.0068929320797329755,0.38680206498289416,0.07868226160594077,0.004101786468273633
12,4.496705309489703,7.077949327714601,0.22054205640034638,0.005661877505199168,0.42419282003165854,0.059382488800772876,0.0034448652007098447
12,4.623578092575203,6.94347336698185,0.1743577514325813,0.00434543273433523,0.29842815523833227,0.0685242106516671,0.007247911937522926
12,5.302240616916441,7.168522485027374,0.1971523906493109,0.004876723151346448,0.3410012637867647,0.13820566496045864,0.005204022217831806
12,4.240026652464719,7.20893098523839,0.2614747123211118,0.015623509190439368,0.44788786445567813,0.12301865936630918,0.015192132572354538
115,6.6529377790612845,7.347272215772564,0.16219218058702406,0.01656849552387496,0.5651896757238052,0.07453629075119196,0.01261869747986556
115,5.650226457307749,6.963437426636426,0.1307975367015538,0.008236349306462665,0.5751992418875101,0.06438964988515439,0.010660116437332726
115,3.226123420504869,7.184840402074486,0.14452097189019075,0.012362868915002826,0.3643185085720486,0.08295731856434016,0.013513679526485847
115,3.117976172024625,6.4518672019018695,0.09842520826174919,0.008078162851318696,0.4393682542190053,0.04983821776571561,0.011341927440366694
115,4.782170945035628,6.74639354779544,0.12198433206793671,0.0075665393778852575,0.5575442046121835,0.08756222097261092,0.007690932454007255
115,4.514377624257479,6.791724420097005,0.1192331900877341,0.008456475171753172,0.5856448603611366,0.05842680282886304,0.009189516796537095
115,3.731093780068607,7.0500485797877195,0.13736890954597805,0.0184183968492682,0.46284181682112946,0.05214200066250706,0.016630272810868922
115,5.050516253729117,6.827370757023329,0.13704924013839115,0.007136996511671094,0.6539256974762562,0.1262917180697181,0.008591966040355168
115,4.960887847644163,7.010350648037559,0.13523041910204803,0.0224692842167447,0.5617614546632455,0.09417132678446447,0.01691179731670098
115,5.461275003346307,7.37958099681993,0.20003125263096075,0.04226431276271559,0.7404861051272723,0.13267906673968857,0.0263800623756192
35,5.770538699158106,7.30503446883961,0.17184666963966927,0.014279635972414304,0.34865734623927697,0.26038904218514564,0.016594269714152576
35,6.400543486314742,7.449499323938352,0.20519164983599522,0.015675694317897036,0.3689619375989328,0.3091163500035117,0.010520381646116813
35,5.239334966730737,6.778988506582657,0.15009369273973538,0.014131033873636914,0.2531601749993617,0.2097603211492449,0.016268694360573457
35,4.911386517209997,7.283138471976145,0.17658487661178654,0.01625327509879821,0.33177017511106005,0.2919119906191919,0.010684993591639231
35,4.443777652240383,7.0779429519000665,0.14290691947924036,0.0069109937651352805,0.36985637191074344,0.24120431763752123,0.007282854022769355
35,4.443777142581703,7.285312605042751,0.1738336496383129,0.008521088736492316,0.44548183266633473,0.22091238447638722,0.008069021584765412
35,1.9006494098415905,6.461327662594251,0.1759351491814836,0.014990120247869188,0.17378344566993464,0.23893786924667407,0.012200067646025643
35,3.6097291195236414,7.105074028816544,0.18158049528275305,0.009368439849904195,0.26671877592996834,0.28828639070545836,0.008123305112301391
35,3.913839192158656,6.87164489078375,0.1896997038882088,0.02074925313585515,0.2364950940499898,0.23345021652369247,0.01686798970478497
35,6.514009097220278,7.585047736956598,0.2739896409683681,0.04435552376779606,0.39910447862413195,0.40218311196175816,0.028124121996331283
127,6.8141894717297085,7.728088671692946,0.2626844411712512,0.029095668016299803,0.5291986602583741,0.18049190485632646,0.01834165914951728
127,5.010229272919824,7.314496228739893,0.1632522909962801,0.021338806973882535,0.644845441431781,0.20980916141373793,0.011950188960557188
127,4.260948061203019,7.52790916638923,0.20294327767634698,0.04870414469393337,0.647143115872651,0.0985499333090714,0.025285064988895326
127,5.150260888892428,7.437351331083706,0.19833828602432757,0.013979596168766619,0.4206802667356005,0.11926019083536778,0.013151199426127016
127,5.626120278308846,7.155505060067173,0.14655303307879816,0.03476853697139964,0.5333616767833436,0.17692520039826673,0.020688562002597194
127,6.078433606507939,7.568888561880384,0.22359643721047945,0.022379332626969468,0.5668392306059794,0.1571849883046161,0.015955398222741043
127,4.544446385857712,7.2183674172020815,0.15069765222184534,0.010645948306444943,0.7036485858992034,0.21587769388588596,0.009984830864524806
127,3.403173026235164,6.518931181805671,0.3021791988627542,0.03553359942102045,0.6770956500682955,0.2101518359403448,0.019887213169766754
127,4.450537607788269,7.2498351415595685,0.15782144749795132,0.020547299792517265,0.5558309417924071,0.12283357614282989,0.01648224283907002
127,1.8092466835369232,5.868307348039901,0.1612302896112939,0.040907532509593364,0.8665742462756587,0.2540728730183729,0.02221214511734906
41,4.575729581503806,7.300172007438659,0.17942517661860002,0.009724657284483684,0.47150471007901856,0.04978961281037463,0.004755835036798318
41,5.124503072493884,7.458324417229941,0.28014087017872563,0.0243299603839975,0.5524546205607894,0.10367235193455665,0.009502280331773937
41,5.979645834029108,7.4354014454378206,0.20748829307929464,0.029006338037857966,0.5413246503842423,0.05766624110227745,0.009571908685272069
41,4.95480522307985,7.044390708574614,0.15428081762542434,0.00978960125593186,0.5358535766601562,0.0594182703086719,0.004122914435805019
41,3.045298021148044,7.077840508140456,0.144571803035445,0.0117694336179543,0.5841189116434334,0.09143999101597203,0.005283811957858035
41,5.253148320311753,7.400263886084106,0.19797333050949603,0.015521557614304899,0.4518319323171977,0.05502755621074717,0.004376257135005297
41,4.575728904478835,6.998047172339641,0.14058752688593878,0.014921858624904659,0.5092793682821436,0.10042324301345883,0.00560073985827127
41,4.954805351388647,7.279824068678746,0.18139375725143148,0.010739171505317708,0.43721608679279,0.07515158640706389,0.0038032522291531062
41,4.235071747876068,6.794218532951201,0.13839686867314105,0.01186368040318443,0.4860148909824346,0.07262140153732509,0.00638580447158516
41,4.448849226669837,6.580964253810317,0.24563852667262664,0.02331401303906239,0.7995974871068219,0.1265111946344619,0.011870940210568979
43,3.971067999373479,5.243733848432849,0.10175679921112707,0.009313536405700434,0.8292044047436683,0.047646900817239685,0.0034057587502870235
43,4.016758559015079,5.563989807649182,0.11769626289103821,0.021735503052030414,0.800448548560049,0.021973963361594292,0.0067793726273846725
43,6.1794156570499394,6.384127517481495,0.13211430527922,0.010986469723035887,0.789044857648463,0.04781261822644373,0.004325060186290896
43,4.016757973998947,5.5128081948184295,0.08673104202995517,0.010166092655236391,0.6434566821927338,0.0418659289384532,0.004827874780000807
43,4.684197254547447,6.626297053358964,0.1473337012810124,0.013075750887990146,0.6687715617659825,0.03777661034095693,0.005981412321304007
43,3.1371994435501938,1.7214548746959784,0.1550962585124779,0.022769067971459608,0.9588715995838439,0.037689405023010374,0.0054135740800009755
43,6.286495834446315,6.251017464135195,0.11322607593763602,0.01256362463269158,0.7363792668760212,0.061880318692136234,0.005202130849559346
43,5.352375260244751,6.692931177641391,0.14459367392196867,0.013310258004044869,0.7104016771503523,0.043602354520980754,0.005183489758714366
43,5.216433261154992,6.344117462907109,0.1359078542644092,0.008325425767595544,0.7304988287632761,0.0417326443351493,0.003824371809242041
43,4.286884039598689,1.2293580347524473,0.11297592016198213,0.03145935523993253,0.9781512790256076,0.050295719707996386,0.006289730512042383
133,4.130569784852452,5.046429614388419,0.36147631328520785,0.0055391157996927745,0.6836851830575981,0.06642977782445138,0.005670481442242477
133,6.150441687615301,7.503457821968526,0.2467815331178499,0.0070885064926480956,0.6270386839224622,0.04713045934902302,0.00864070546843174
133,5.125926134886253,7.592506650618074,0.3042325819342071,0.003111815443293092,0.5158660888671875,0.0571713540967826,0.0037606062780164134
133,5.257341382834757,7.660128457614407,0.2601460806835876,0.0020255298526484227,0.5004928987789777,0.05030857089424194,0.004126583941876865
133,4.086150843026855,7.250838247637171,0.18282424167152486,0.004489788289371144,0.6766084658554177,0.08454643215112567,0.004161941205524564
133,5.213364543564689,7.5752397301858885,0.24007617168770004,0.0019226580674224858,0.4966044606726154,0.06968108732005222,0.0034920194021633775
133,5.48026686555551,7.132177316654036,0.2674950476535147,0.0028855979410727806,0.5882806815353094,0.05502071233753495,0.003132621686904899
133,3.814479247597236,7.244054027945803,0.16563740765604754,0.0027099889772621896,0.5669650906830831,0.07566060570109186,0.0042555786130356365
133,4.608829785719554,7.340009962439291,0.1804824598397272,0.003386102389650315,0.5669777465022467,0.08378236141408973,0.006558489330465641
133,3.280215007327227,4.436931073846797,0.2417930347513018,0.008713384743419766,0.8317302529328789,0.10858763086957358,0.009129194310437164
5,5.601743280510628,7.176408297342482,0.17207396500256822,0.012541369230555797,0.40539428112553616,0.05233249291845006,0.012864575355285398
5,5.163825726727089,6.888898545765708,0.15128988315780587,0.005123083319562155,0.4191355686561734,0.06685799945167094,0.00836098845644764
5,5.467786014893841,7.152824461156253,0.2059870728496035,0.010183879268904239,0.4049456827001634,0.07301702411513407,0.007672513630387198
5,5.292909344917449,6.916214703858739,0.11918824329041773,0.015414407105608043,0.4353284648820466,0.09594182693970214,0.011955846290489668
5,3.926394197407928,6.849957593057391,0.14116461771905586,0.004409979390703087,0.535112697626251,0.057083136469601975,0.005257659912299139
5,4.867362902539656,6.651445772590421,0.10771659538419819,0.006348951606609691,0.41868580338222533,0.055730920191378874,0.0099758772697095
5,4.146475995206161,7.269117449598001,0.1615322260723909,0.004595575566441702,0.557931698069853,0.15535235278132659,0.006932242153477184
5,4.2760013593453845,6.881816827015238,0.12537308461335395,0.00411789450357462,0.5284506305370456,0.08930188322823314,0.005574210377802125
5,3.411109703021667,6.926246422351836,0.23146003676020666,0.009660652070569717,0.3228060554055607,0.09332029531156687,0.009936808562777705
5,4.993976758410027,7.32457625192291,0.21251329263461247,0.0240490251195563,0.6303724002214819,0.1459752478594846,0.01901600113504958
13,5.059315014255211,7.544054041831382,0.2514671457517328,0.006798176067141726,0.3472492093354269,0.2364603645059966,0.006461740181805645
13,5.195926849668229,7.063808800724127,0.1421215641594641,0.006217788969611232,0.4495154387031505,0.27554203856581405,0.005053673118195501
13,5.859454819743383,7.5467811603305135,0.23873782313199432,0.007067551379288137,0.41271409178091806,0.24474466976726567,0.005584417895263697
13,5.059315370505918,7.465881165870332,0.21020230521027258,0.008567943451941529,0.39985144122753263,0.19960210123616884,0.007988380519330516
13,4.9236310372285015,7.355119581864719,0.19556284655688597,0.003662505749094412,0.3846560409645629,0.3048436031089043,0.004382266737520675
13,4.106858686758061,7.085225966044609,0.17778453669594632,0.003789870630761713,0.5155056922264348,0.21719950357790074,0.003972640823150763
13,4.060204091577146,7.090965341812748,0.17649577885127504,0.0034053505681655607,0.48568152134714565,0.2571365725404828,0.0037832901161222606
13,2.569865425401828,7.4419163169340665,0.21330529912441717,0.004236444053771446,0.5057872797149459,0.18719826296566947,0.005963467388182372
13,3.5784320003288306,6.959307971584442,0.14752686795924622,0.004487149416999329,0.3878504534952002,0.20989749310429628,0.006661059364185894
13,6.734581987512724,7.541732731569157,0.28203628452457696,0.016178458121913174,0.6242104224909365,0.38699741347880384,0.012411624106940347
128,5.275385038414063,7.038672364020736,0.19818425280277846,0.012078212949817053,0.38508016548904717,0.24031306106338876,0.005158381949740486
128,4.187676605877123,7.007256780736489,0.16612558418534046,0.00652051119022343,0.4215742522594976,0.1421710101738315,0.007696862375819358
128,5.810323686510305,7.3267748027818715,0.18923753481883188,0.01852877334711755,0.3922421324486826,0.2080114260112643,0.011825127999907436
128,4.81320122035972,6.753885900067454,0.13236856195437768,0.009129228939306263,0.39589199490017357,0.20600593608093504,0.009397479238362
128,4.230074139743908,6.766014353290171,0.12366208488727824,0.009531122224926568,0.4284241819693372,0.29248937139234776,0.0040481487738063
128,4.6475979590081575,6.885330685257334,0.15431496938841813,0.006048042165726709,0.4882319730870864,0.21729682668680245,0.0038986468058574385
128,4.23007413166606,7.007956894641421,0.24467756343881614,0.013796723501345731,0.3191873986736622,0.27096023579060824,0.008750954205714907
128,4.314467630795512,7.089628723994162,0.16922551471180033,0.006924728358137993,0.3694261837628932,0.3238660896240603,0.005220755165519426
128,4.102407171182112,6.679417935372822,0.13286971298777728,0.009483139035194597,0.45465164683223547,0.2693827638214645,0.005044396606845873
128,5.536377699422871,7.400439811459747,0.20597915834679703,0.021183824314775574,0.5973442725885928,0.42046128455793547,0.015676620604311343
97,5.450135759355546,7.350782187655492,0.20194005790674188,0.019136787957949753,0.4194268519582312,0.2220237504180171,0.011275247272889715
97,4.32785024852681,7.183844996828153,0.16961539176014176,0.01345902825882073,0.37883135228375203,0.28797760494802593,0.00796023645618976
97,2.668347209975541,6.9409084060669,0.2715220919069698,0.034590280870792633,0.24487494175730187,0.32399624680311845,0.015865019336621773
97,4.414710667300339,7.377586358855467,0.18680085456650006,0.01364382060883544,0.3217881744983149,0.3518251129364486,0.008704915534107214
97,4.715428698633058,7.290415120863451,0.2460821395351406,0.04289149407645052,0.28954699148539625,0.23265337360373303,0.019904491301213616
97,5.361619659436528,7.513419730985502,0.23508178971582874,0.033058861828123044,0.3752054650799122,0.28038331882791506,0.015028497763877536
97,5.768386984179535,7.260318751618485,0.18910013731341502,0.0252781009490346,0.28793461618859784,0.2237462152891939,0.01707044159692027
97,5.187090138308885,7.253499091429585,0.2062989039662373,0.019663474259375115,0.27623903361800445,0.16896275264006105,0.014794555219063954
97,5.057704306058914,7.335270664702465,0.17530827804304494,0.024915072196306964,0.3269626393037684,0.2927503568343955,0.012039615871958391
97,4.196311611204677,7.624387525826967,0.28121139947226076,0.06419064908520165,0.44129571852341193,0.41342341616788925,0.027752256347870978
135,5.037720154714427,6.885906113589705,0.13354122604607768,0.015608177444788044,0.46664373859081393,0.15848612513857857,0.010955039882478557
135,4.447257759134097,7.261092474071601,0.17389103463103636,0.03785666734427907,0.35382470024956597,0.10386289229624271,0.021785224296647383
135,3.503571141377902,6.854232995096108,0.11863478008868758,0.018663524055297375,0.3647573633131638,0.11974055742393548,0.016967133468264423
135,5.17588158334495,7.179949886144195,0.1799915771317576,0.027086473750080622,0.5443533903633068,0.1360441810944944,0.014515437909215027
135,5.037706275205712,7.084640129507007,0.13529669308957812,0.0350560911779397,0.4529726215437347,0.17531528745378042,0.019284365743677694
135,4.40175491510207,7.083507734010778,0.15784499295297652,0.017704533392679557,0.45491752873838337,0.11244798066201243,0.01589992367837718
135,5.900577122136183,7.159567070703079,0.1551877041727639,0.014672364280752177,0.5253802929049224,0.3432041554850302,0.011782679153668315
135,3.652298012463007,6.963216280506877,0.14061832395663695,0.015455903615679889,0.513531932955474,0.10964854480449558,0.011266905961373254
135,2.9164589646524157,6.86786186059984,0.213647950092776,0.03088708994841731,0.2697645100113613,0.10535128394230106,0.01727497776850438
135,7.0743593548490695,7.390403907848845,0.22594200498500797,0.07437028789263546,0.5642137614730137,0.22059720698509225,0.03378217744258418
99,3.89983613224334,7.222627213627283,0.2114358484081221,0.009208577981736514,0.2750917721417995,0.059145731523411925,0.009548901930631898
99,5.487306121235899,7.493964917291316,0.21853310604715812,0.00789346110816028,0.4755450778537327,0.05286096985130805,0.004626450349565625
99,4.940804277881287,7.188494467460089,0.1491662878306517,0.0048722879614667,0.49674630757250815,0.05448888095745077,0.005451103691243209
99,4.1576146986733775,7.489037190112953,0.18755583878432777,0.006100946418276355,0.4559378630195568,0.08720073794905049,0.008091697035428811
99,4.572309611589019,6.965297074896114,0.13744420553471673,0.008500142381868381,0.443753779791539,0.05104683036098477,0.006934422888514167
99,4.735977364657849,7.185758339617118,0.15663993546344343,0.0052571696580108445,0.34172544791028386,0.04373551671763743,0.008632141889690356
99,5.189296062858103,7.155455381064376,0.15963478084788302,0.004481315610293589,0.5212542265848397,0.038475250277786165,0.003878642755614344
99,4.241700331822067,7.0267236889151246,0.13655731552465014,0.007549464513050687,0.37935399074180454,0.0530754633759211,0.011162767475914865
99,4.940804450322544,7.435474486110154,0.18750172681498764,0.012345878734042927,0.35561320984285644,0.03800290621493372,0.012881526376476717
99,4.981936231696348,7.706232354956688,0.25974235246239447,0.02481841772927764,0.5683074651979932,0.10457630947383155,0.020499886484685908
50,4.777574488166668,7.65820426420756,0.20479720164575915,0.04999941736355973,0.4916358399235345,0.14971963873928235,0.020980277251005923
